IBM Pays GlobalFoundries $1.5 Billion To Shed Its Chip Division,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/hE7r1MM-R3I/story01.htm,"helix2301 writes with word that Big Blue has become slightly smaller: IBM will pay $1.5 billion to GlobalFoundries in order to shed its costly chip division. IBM will make payments to the chipmaker over three years, but it took a $4.7 billion charge for the third quarter when it reported earnings Monday. The company fell short of Wall Street profit expectations and revenue slid 4 percent, sending shares down 8 percent before the opening bell.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=IBM+Pays+GlobalFoundries+%241.5+Billion+To+Shed+Its+Chip+Division%3A+http%3A%2F%2Fbit.ly%2F1wfqKMp""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F20%2F1233235%2Fibm-pays-globalfoundries-15-billion-to-shed-its-chip-division%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/10/20/1233235/ibm-pays-globalfoundries-15-billion-to-shed-its-chip-division?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/10/20/1233235/ibm-pays-globalfoundries-15-billion-to-shed-its-chip-division?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5850875&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fa3096d/sc/24/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/a2.htm""><img src=""http://da.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474546869/u/49/f/647410/c/35028/s/3fa3096d/sc/24/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/hE7r1MM-R3I"" height=""1"" width=""1""/>"
"If You're Connected, Apple Collects Your Data",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/K4iMdz9u9js/story01.htm,"fyngyrz (762201) writes It would seem that no matter how you configure Yosemite, Apple is listening. Keeping in mind that this is only what's been discovered so far, and given what's known to be going on, it's not unthinkable that more is as well. Should users just sit back and accept this as the new normal? It will be interesting to see if these discoveries result in an outcry, or not. Is it worse than the data collection recently reported in a test version of Windows?<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=If+You're+Connected%2C+Apple+Collects+Your+Data%3A+http%3A%2F%2Fbit.ly%2F1zhfV0V""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fapple.slashdot.org%2Fstory%2F14%2F10%2F20%2F003257%2Fif-youre-connected-apple-collects-your-data%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://apple.slashdot.org/story/14/10/20/003257/if-youre-connected-apple-collects-your-data?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://apple.slashdot.org/story/14/10/20/003257/if-youre-connected-apple-collects-your-data?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5848097&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f9db531/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474480342/u/49/f/647410/c/35028/s/3f9db531/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/K4iMdz9u9js"" height=""1"" width=""1""/>"
"In UK, Internet Trolls Could Face Two Years In Jail",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/5x06gFMEGqA/story01.htm,"An anonymous reader writes with this news from The Guardian about a proposed change in UK law that would greatly increase the penalties for online incivility: Internet trolls who spread ""venom"" on social media could be jailed for up to two years, the justice secretary Chris Grayling has said as he announced plans to quadruple the maximum prison sentence. Grayling, who spoke of a ""baying cybermob"", said the changes will allow magistrates to pass on the most serious cases to crown courts. The changes, which will be introduced as amendments to the criminal justice and courts bill, will mean the maximum custodial sentence of six months will be increased to 24 months. Grayling told the Mail on Sunday: ""These internet trolls are cowards who are poisoning our national life. No one would permit such venom in person, so there should be no place for it on social media. That is why we are determined to quadruple the six-month sentence.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=In+UK%2C+Internet+Trolls+Could+Face+Two+Years+In+Jail%3A+http%3A%2F%2Fbit.ly%2F1wY8l62""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F19%2F2313233%2Fin-uk-internet-trolls-could-face-two-years-in-jail%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/19/2313233/in-uk-internet-trolls-could-face-two-years-in-jail?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/19/2313233/in-uk-internet-trolls-could-face-two-years-in-jail?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5848045&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f9d92cd/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474523670/u/49/f/647410/c/35028/s/3f9d92cd/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/5x06gFMEGqA"" height=""1"" width=""1""/>"
Iselle Now a Hurricane Threat to Hawaii; Julio is Following — and a New Disturbance Has Just Formed (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/404188134?client_source=api&format=json,"Yesterday, I posted a satellite image showing double cyclonic trouble headed
for Hawaii. Today the threat became even more troubling. At 5:15 p.m. EDT
today, the National Weather Service issued a hurricane warning for the Big
Island of Hawaii, as Iselle is now expected to lash the island with hurricane-
strength winds on Thursday. Maui and Oahu may experience tropical storm
conditions. Click on the thumbnail at right to see the forecast track for
Iselle. As I'm writing this, Iselle'

"
"Like Valium and Oxycontin, without the Side Effects [Video] (Scientific American)",http://news.feedzilla.com/en_us/stories/science/403870608?client_source=api&format=json,"Whether it be mental calm or analgesia, neuroscientists have discovered a
range of possible health benefits from meditation


-- Read more on ScientificAmerican.com

"
Manga Images Depicting Children Lead to Conviction in UK,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/RRrqsf1Xc4Y/story01.htm,"An anonymous reader writes with this news from the UK, as reported by Ars Technica: A 39-year-old UK man has been convicted of possessing illegal cartoon drawings of young girls exposing themselves in school uniforms and engaging in sex acts. The case is believed to be the UK's first prosecution of illegal manga and anime images. Local media said that Robul Hoque was sentenced last week to nine months' imprisonment, though the sentence is suspended so long as the defendant does not break the law again. Police seized Hoque's computer in 2012 and said they found nearly 400 such images on it, none of which depicted real people but were illegal nonetheless because of their similarity to child pornography. Hoque was initially charged with 20 counts of illegal possession but eventually pled guilty to just 10 counts.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Manga+Images+Depicting+Children+Lead+to+Conviction+in+UK%3A+http%3A%2F%2Fbit.ly%2F1ySB9kE""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F20%2F192238%2Fmanga-images-depicting-children-lead-to-conviction-in-uk%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/20/192238/manga-images-depicting-children-lead-to-conviction-in-uk?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/20/192238/manga-images-depicting-children-lead-to-conviction-in-uk?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5852191&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fa58eb5/sc/38/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/a2.htm""><img src=""http://da.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474510189/u/49/f/647410/c/35028/s/3fa58eb5/sc/38/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/RRrqsf1Xc4Y"" height=""1"" width=""1""/>"
Microsoft Gearing Up To Release a Smartwatch of Its Own,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/L6pIJrjyZYg/story01.htm,"SmartAboutThings writes The smartwatch market is still in its nascent form, but with Apple releasing its AppleWatch in early 2015, things are going to change. And Microsoft wants to make sure it's not late to the party, as it has been so many times in the past. That's why it plans on releasing its own smartwatch , which would be the first new category under CEO Nadella. The device could get launched with two specific features that could make it stand apart from other similar devices &mdash; much better battery life and cross-platform support for iOS and Android users. A release before this year's holiday season is in the cards, with no details on the pricing nor availability. (Also at Reuters and The Inquirer.)<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Microsoft+Gearing+Up+To+Release+a+Smartwatch+of+Its+Own%3A+http%3A%2F%2Fbit.ly%2F1zhNSOW""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F10%2F20%2F1244227%2Fmicrosoft-gearing-up-to-release-a-smartwatch-of-its-own%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/14/10/20/1244227/microsoft-gearing-up-to-release-a-smartwatch-of-its-own?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/14/10/20/1244227/microsoft-gearing-up-to-release-a-smartwatch-of-its-own?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5850939&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fa33bdb/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474527560/u/49/f/647410/c/35028/s/3fa33bdb/sc/28/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/L6pIJrjyZYg"" height=""1"" width=""1""/>"
"NASA Cancels ""Sunjammer"" Solar Sail Demonstration Mission",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/fm-qgiosPA4/story01.htm,"An anonymous reader writes ""Space News reports that NASA has cancelled its solar sail demonstration mission (also known as Sunjammer) citing ""a lack of confidence in its contractor's ability to deliver."" ""Company president Nathan] Barnes said that in 2011 he reached out to several NASA centers and companies that he believed could build the spacecraft and leave L'Garde free to focus on the solar sail. None of those he approached &mdash; he only identified NASA's Jet Propulsion Laboratory in Pasadena, California &mdash; took him up on the offer. Rather than give up on the opportunity to land a NASA contract, L'Garde decided to bring the spacecraft development in house. It did not work out, and as of Oct. 17, the company had taken delivery of about $2 million worth of spacecraft hardware including a hydrazine tank from ATK Space Systems of Commerce, California, and four mono-propellant thrusters from Aerojet Rocketdyne of Sacramento, California.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NASA+Cancels+%22Sunjammer%22+Solar+Sail+Demonstration+Mission%3A+http%3A%2F%2Fbit.ly%2F1DpQzN5""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F19%2F1950243%2Fnasa-cancels-sunjammer-solar-sail-demonstration-mission%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/19/1950243/nasa-cancels-sunjammer-solar-sail-demonstration-mission?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/19/1950243/nasa-cancels-sunjammer-solar-sail-demonstration-mission?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5847753&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f9cc9e5/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474500564/u/49/f/647410/c/35028/s/3f9cc9e5/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/fm-qgiosPA4"" height=""1"" width=""1""/>"
No More Lee-Enfield: Canada's Rangers To Get a Tech Upgrade,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/XY9Raz3J7sQ/story01.htm,"ControlsGeek writes The Lee-Enfield .303 rifle is being phased out for use by the Canadian Rangers, a Northern aboriginal branch of the Armed Forces. The rifle has been in service with the Canadian military for 100 years and is still being used by the Rangers for its unfailing reliability in Arctic conditions. If only the hardware that we use in computers could have such a track record. The wheels turn slowly, though, and it's not clear what kind of gun will replace the Enfields.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=No+More+Lee-Enfield%3A+Canada's+Rangers+To+Get+a+Tech+Upgrade%3A+http%3A%2F%2Fbit.ly%2F1rlzsn4""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F19%2F1418214%2Fno-more-lee-enfield-canadas-rangers-to-get-a-tech-upgrade%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/19/1418214/no-more-lee-enfield-canadas-rangers-to-get-a-tech-upgrade?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/19/1418214/no-more-lee-enfield-canadas-rangers-to-get-a-tech-upgrade?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5847173&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f9b496f/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474522469/u/49/f/647410/c/35028/s/3f9b496f/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/XY9Raz3J7sQ"" height=""1"" width=""1""/>"
"On Eagle’s Wings, a Revelation About Flight (New York Times)",http://news.feedzilla.com/en_us/stories/science/404215511?client_source=api&format=json,"A recent study shows that soaring birds deal with gusts by momentarily pulling
in their wings, an action called a wing tuck.

"
Predatory Fish Have Declined by Two Thirds in the Last Century (Scientific American),http://news.feedzilla.com/en_us/stories/science/404272359?client_source=api&format=json,"First-of-its-kind analysis of hundreds of food web models shows that the
decrease has mostly taken place since the 1970s


-- Read more on ScientificAmerican.com

"
Researchers are farming seaweed and turning it into fuel and food (Science Alert),http://news.feedzilla.com/en_us/stories/science/404155738?client_source=api&format=json,"The common algae that is clogging up our beaches and coastlines could soon be
a valued natural resource.

"
Ryke Longest: State's veto power brings Republican River modeling dispute to the Supreme Court (Duke),http://news.feedzilla.com/en_us/stories/science/403699321?client_source=api&format=json,"

"
